,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta0,param_learning_rate,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
51,6.253919792175293,0.2144897838226625,0.026143693923950197,0.0027495562887013152,0.5,optimal,l2,"{'eta0': 0.5, 'learning_rate': 'optimal', 'penalty': 'l2'}",0.8000188572506128,0.7894222945484133,0.771414437383462,0.651949271958666,0.8018340210912426,0.7629277764464792,0.056532566736778436,35
52,3.533342218399048,0.7392252911435733,0.024465179443359374,0.0021594522314551477,0.5,optimal,l1,"{'eta0': 0.5, 'learning_rate': 'optimal', 'penalty': 'l1'}",0.7861469459471956,0.786332499282169,0.7968109941417434,0.7958895651406899,0.7965019076606507,0.7923363824344897,0.004987075187343448,23
53,7.044628095626831,1.0461604792582637,0.022218847274780275,0.0003820620825257502,0.5,optimal,elasticnet,"{'eta0': 0.5, 'learning_rate': 'optimal', 'penalty': 'elasticnet'}",0.6373022978215458,0.7980616819890403,0.7259283423041375,0.6834668068396154,0.7918835550414498,0.7273285367991578,0.06196945023612435,47
54,3.5099156856536866,0.8364667284119448,0.023134374618530275,0.0006877121918462162,0.5,invscaling,l2,"{'eta0': 0.5, 'learning_rate': 'invscaling', 'penalty': 'l2'}",0.7784203376673783,0.5672112533905255,0.6893970115731354,0.8034911856204632,0.8021753908905507,0.7281390358284106,0.09064903007485982,46
55,4.664945793151856,0.4852546092581441,0.024190664291381836,0.003553442975745635,0.5,invscaling,l1,"{'eta0': 0.5, 'learning_rate': 'invscaling', 'penalty': 'l1'}",0.6952816990970369,0.748355558750584,0.8041398344066237,0.8002008452236495,0.8005156300354496,0.7696987135026687,0.04256683093924834,33
56,4.01121940612793,0.9427412210111592,0.020578575134277344,0.0008658209405665733,0.5,invscaling,elasticnet,"{'eta0': 0.5, 'learning_rate': 'invscaling', 'penalty': 'elasticnet'}",0.7818469761456993,0.793504850274146,0.8035443939798735,0.7969141121917189,0.6806420289027246,0.7712904722988325,0.045867079779736204,32
57,5.689206171035766,0.8094713067394455,0.026142978668212892,0.0019503237416686533,0.5,adaptive,l2,"{'eta0': 0.5, 'learning_rate': 'adaptive', 'penalty': 'l2'}",0.8020377800820523,0.7986728599867287,0.8012700116268671,0.8048309612535357,0.8041646446375788,0.8021952515173526,0.0021960684542289216,1
58,3.7749310970306396,0.325186677384945,0.024144554138183595,0.00241730239772766,0.5,adaptive,l1,"{'eta0': 0.5, 'learning_rate': 'adaptive', 'penalty': 'l1'}",0.7957458170167319,0.790026011301462,0.7982054812774841,0.79418064976794,0.7965858041329741,0.7949487526993183,0.002783698796124706,18
59,7.196593952178955,1.0627616090523835,0.0224245548248291,0.0005980496998892347,0.5,adaptive,elasticnet,"{'eta0': 0.5, 'learning_rate': 'adaptive', 'penalty': 'elasticnet'}",0.8021419250326238,0.7990900169506645,0.8008739076154807,0.8050281293952178,0.7986688851913478,0.8011605728370668,0.002302126487143245,6
60,0.21248216629028321,0.006252485242217127,0.021228933334350587,0.0011384790136889117,1,constant,l2,"{'eta0': 1, 'learning_rate': 'constant', 'penalty': 'l2'}",0.6630753386675117,0.0,0.5067761345104875,0.0019590382902938555,0.2902212705210564,0.2924063563978699,0.2657878073361965,70
61,1.1298437595367432,0.10411491984583858,0.02046041488647461,0.003236215993632653,1,constant,l1,"{'eta0': 1, 'learning_rate': 'constant', 'penalty': 'l1'}",0.765128125964804,0.6667657550535077,0.6743778690504953,0.6088176108299286,0.6754496505899874,0.6781078022977447,0.05004655347371538,59
62,0.27324275970458983,0.011648234793083283,0.024686861038208007,0.004619245438909447,1,constant,elasticnet,"{'eta0': 1, 'learning_rate': 'constant', 'penalty': 'elasticnet'}",0.6275694194013703,0.0,0.6365209865858936,0.0,0.5346788403011373,0.3597538492576803,0.29589513159875847,67
63,6.407362651824951,0.3583220550156927,0.022148704528808592,0.00391943824096498,1,optimal,l2,"{'eta0': 1, 'learning_rate': 'optimal', 'penalty': 'l2'}",0.8000188572506128,0.7894222945484133,0.771414437383462,0.651949271958666,0.8018340210912426,0.7629277764464792,0.056532566736778436,35
64,3.7933194637298584,0.814046533454808,0.02337198257446289,0.0009741078410563203,1,optimal,l1,"{'eta0': 1, 'learning_rate': 'optimal', 'penalty': 'l1'}",0.7861469459471956,0.786332499282169,0.7968109941417434,0.7958895651406899,0.7965019076606507,0.7923363824344897,0.004987075187343448,23
65,7.494411516189575,1.3737972704722599,0.02272486686706543,0.0011477979514823956,1,optimal,elasticnet,"{'eta0': 1, 'learning_rate': 'optimal', 'penalty': 'elasticnet'}",0.6373022978215458,0.7980616819890403,0.7259283423041375,0.6834668068396154,0.7918835550414498,0.7273285367991578,0.06196945023612435,47
66,4.094525098800659,0.897462004673807,0.024287939071655273,0.003192189316901696,1,invscaling,l2,"{'eta0': 1, 'learning_rate': 'invscaling', 'penalty': 'l2'}",0.6589210649229332,0.7984031936127745,0.8014292561767397,0.8046960320349473,0.714389534883721,0.7555678163262232,0.05897112549465867,42
67,4.560350704193115,0.4687867390672756,0.022504329681396484,0.0007031092686215784,1,invscaling,l1,"{'eta0': 1, 'learning_rate': 'invscaling', 'penalty': 'l1'}",0.7056409588327253,0.7976336361715614,0.6942844483828091,0.7937802907915994,0.8032039538153466,0.7589086575988084,0.04835589763933872,41
68,4.757399415969848,0.6330286641429891,0.02129988670349121,0.0003196650444071471,1,invscaling,elasticnet,"{'eta0': 1, 'learning_rate': 'invscaling', 'penalty': 'elasticnet'}",0.3646416878865042,0.7806512654734683,0.7895439647149274,0.7918941875985923,0.6942940911141181,0.6842050393575221,0.163839946865888,57
69,6.568300199508667,1.795440603363557,0.026793861389160158,0.0033500356597785377,1,adaptive,l2,"{'eta0': 1, 'learning_rate': 'adaptive', 'penalty': 'l2'}",0.8015855538427659,0.7981522575970291,0.8036366877618326,0.8034407839311843,0.8004689543220453,0.8014568474909716,0.0020298039319412856,4
70,4.03628978729248,0.6118880759040565,0.023281574249267578,0.0013332627615201742,1,adaptive,l1,"{'eta0': 1, 'learning_rate': 'adaptive', 'penalty': 'l1'}",0.7957458170167319,0.790026011301462,0.7982054812774841,0.79418064976794,0.7965858041329741,0.7949487526993183,0.002783698796124706,18
71,7.275008010864258,1.1662404817713603,0.024007654190063475,0.001661559776153144,1,adaptive,elasticnet,"{'eta0': 1, 'learning_rate': 'adaptive', 'penalty': 'elasticnet'}",0.8028897609703889,0.797354662853568,0.8002506938848599,0.8038225748287054,0.8023540951446787,0.8013343575364402,0.002309227862475265,5
